,Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
839,04963229,재영솔루텍 11WR,KOSDAQ,신주인수권증권,보통주,2019-12-17,2024-10-30,신주인수권 행사기간 만료,,,,0.0,17949708,049630,재영솔루텍
840,164060,이루다,KOSDAQ,주권,보통주,2020-08-06,2024-10-22,피흡수합병,,,의료·정밀기기,500.0,21200934,,
841,282690,동아타이어,KOSPI,주권,보통주,2017-11-29,2024-10-08,해산 사유 발생,,,화학,500.0,13733015,,
842,286000,씨엔티드림,KONEX,주권,보통주,2020-12-11,2024-10-07,외부감사인의 감사의견 의견거절,2024-09-24,2024-10-04,-,500.0,6255385,,
843,053590,한국테크놀로지,KOSDAQ,주권,보통주,2001-08-23,2024-10-07,해산사유 발생(파산선고),2024-09-24,2024-10-04,전기·전자,500.0,157140147,,
844,436610,한국제11호스팩,KOSDAQ,주권,보통주,2022-10-20,2024-09-27,피흡수합병(스팩소멸합병),,,금융,100.0,6020000,,
845,01957229,플루토스 9WR,KOSDAQ,신주인수권증권,보통주,2019-11-11,2024-09-25,신주인수권 행사기간 만료,,,,0.0,17316060,019570,플루토스
846,119860,커넥트웨이브,KOSDAQ,주권,보통주,2011-01-24,2024-09-24,타법인의 완전자회사로 편입,,,출판·매체복제,500.0,39890827,,
847,089530,에이티세미콘,KOSDAQ,주권,보통주,2011-11-11,2024-09-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2024-08-28,2024-09-05,일반서비스,500.0,96494927,,
848,430230,하나금융24호스팩,KOSDAQ,주권,보통주,2022-09-29,2024-09-03,피흡수합병(스팩소멸합병),,,금융,100.0,8004000,,
849,258250,셀젠텍,KONEX,주권,보통주,2016-12-13,2024-08-30,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.16 限),2024-08-21,2024-08-29,-,500.0,4989375,,
850,74202B98,하나대체일본부동산1호 A,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,679886,138960,하나대체투자자산운용
851,74204B98,하나대체일본부동산1호 C-I,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,43254529,138960,하나대체투자자산운용
852,74203B98,하나대체일본부동산1호 C-W,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2220000,138960,하나대체투자자산운용
853,74201B98,하나대체일본부동산1호 P,KOSPI,수익증권,보통주,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,5345585,138960,하나대체투자자산운용
854,73300001,다올공모주하이일드만기형증권1 A,KOSPI,수익증권,보통주,2023-09-01,2024-08-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,29737268,047220,다올자산운용
855,73300002,다올공모주하이일드만기형증권1 Ae,KOSPI,수익증권,보통주,2023-09-01,2024-08-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,10693424,047220,다올자산운용
856,299670,에스엠비나,KONEX,주권,보통주,2018-06-25,2024-08-16,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.1 限),2024-08-06,2024-08-14,-,100.0,5450000,,
857,065560,녹원씨엔아이,KOSDAQ,주권,보통주,2003-07-01,2024-07-29,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-07-18,2024-07-26,출판·매체복제,500.0,16440776,,
858,400840,하이제7호스팩,KOSDAQ,주권,보통주,2021-12-20,2024-07-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-07-17,2024-07-25,금융,100.0,5120000,,
859,136510,스마트솔루션즈,KOSDAQ,주권,보통주,2011-11-18,2024-07-25,감사의견 거절,2024-07-16,2024-07-24,기계·장비,500.0,58202018,,
860,181340,이즈미디어,KOSDAQ,주권,보통주,2017-07-26,2024-07-10,감사범위 제한,2024-07-01,2024-07-09,의료·정밀기기,500.0,20058966,,
861,003410,쌍용C&E,KOSPI,주권,보통주,1975-05-03,2024-07-09,지주회사(최대주주등)의 완전자회사화 등,,,비금속,100.0,443786866,,
862,388800,유진스팩7호,KOSDAQ,주권,보통주,2021-09-13,2024-07-02,상장예비심사청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-06-21,2024-07-01,금융,100.0,5010000,,
863,058530,파나케이아,KOSDAQ,주권,보통주,2002-02-05,2024-06-25,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,,,기계·장비,500.0,20078428,,
864,006580,대양제지,KOSDAQ,주권,보통주,1993-12-29,2024-06-21,상장폐지 신청('24.05.17),2024-06-12,2024-06-20,종이·목재,500.0,26850000,,
865,163430,디피코,KONEX,주권,보통주,2018-05-16,2024-06-18,'22사업연도 감사의견 의견거절 및 '23사업연도 사업보고서 미제출,2024-06-07,2024-06-17,-,500.0,9829553,,
866,161570,THE MIDONG,KOSDAQ,주권,보통주,2013-11-13,2024-06-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-06-05,2024-06-14,정보기기,500.0,21096354,,
867,386580,한화플러스제2호스팩,KOSDAQ,주권,보통주,2021-08-05,2024-06-17,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-06-05,2024-06-14,금융,100.0,4160000,,
868,405640,신한제9호스팩,KOSDAQ,주권,보통주,2022-04-27,2024-06-11,피흡수합병(스팩소멸합병),,,금융,100.0,4535000,,
869,148140,비디아이,KOSDAQ,주권,보통주,2017-11-09,2024-06-07,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-05-28,2024-06-05,기계·장비,500.0,19636839,,
870,70101B99,한국투자도쿄한조몬오피스,KOSPI,수익증권,보통주,2019-09-02,2024-06-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,61469664,440740,한투리얼에셋운용
871,391060,엔에이치스팩20호,KOSDAQ,주권,보통주,2021-10-05,2024-05-14,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2024-05-02,2024-05-13,금융,500.0,5100000,,
872,030790,비케이탑스,KOSPI,주권,보통주,2010-11-02,2024-05-13,감사의견 의견거절 2년 계속,2024-04-30,2024-05-10,일반서비스,500.0,21248145,,
873,0110821B,형지I&C 6WR,KOSDAQ,신주인수권증권,보통주,2021-06-21,2024-05-08,신주인수권 행사기간 만료,,,,0.0,8112333,011080,형지I&C
874,058220,아리온,KOSDAQ,주권,보통주,2005-08-05,2024-05-03,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),,,통신장비,500.0,38974244,,
875,436530,케이비제22호스팩,KOSDAQ,주권,보통주,2022-09-22,2024-05-03,피흡수합병(스팩소멸합병),,,금융,100.0,5220000,,
876,2456221D,이원다이애그노믹스 10WR,KOSDAQ,신주인수권증권,보통주,2023-05-25,2024-05-02,기조추권의 관리종목 지정,2024-04-22,2024-04-30,,0.0,9147782,245620,EDGC
877,393360,신한제8호스팩,KOSDAQ,주권,보통주,2021-09-27,2024-04-30,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-04-19,2024-04-29,금융,100.0,7350000,,
878,001725,신영증권우,KOSPI,주권,구형우선주,1988-08-16,2024-04-26,존속기간 만료,,,증권,5000.0,7005468,001720,신영증권
879,322190,베른,KONEX,주권,보통주,2020-12-29,2024-04-25,감사의견 의견거절(감사범위제한),2024-04-16,2024-04-24,-,100.0,8925197,,
880,419270,신영스팩7호,KOSDAQ,주권,보통주,2022-04-28,2024-04-25,피흡수합병(스팩소멸합병),,,금융,100.0,4305000,,
881,0051121C,한창 66WR,KOSPI,신주인수권증권,보통주,2023-12-01,2024-04-15,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),2024-04-03,2024-04-12,,0.0,4456407,005110,한창
882,248020,젬,KONEX,주권,보통주,2021-10-22,2024-04-05,외부감사인의 감사의견 의견거절,2024-03-27,2024-04-04,-,500.0,4771050,,
883,3232321D,엠에프엠코리아 7WR,KOSDAQ,신주인수권증권,보통주,2023-07-17,2024-04-03,기초주권의 관리종목 지정,2024-03-25,2024-04-02,,0.0,424880,,
884,224020,에스케이씨에스,KONEX,주권,보통주,2016-07-25,2024-03-29,피흡수합병,,,-,500.0,5570977,,
885,397880,교보11호스팩,KOSDAQ,주권,보통주,2021-12-20,2024-03-25,피흡수합병(스팩소멸합병),,,금융,100.0,4440000,,
886,74401769,맵스미국9-2호,KOSPI,수익증권,보통주,2016-12-21,2024-03-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,294118213,036320,미래에셋자산운용
887,150440,피노텍,KONEX,주권,보통주,2014-12-05,2024-03-21,외부감사인의 감사의견 의견거절,2024-03-12,2024-03-20,-,500.0,9565412,,
888,115960,연우,KOSDAQ,주권,보통주,2015-11-02,2024-03-06,타법인의 완전자회사로 편입,,,화학,500.0,12398000,,
889,001880,DL건설,KOSPI,주권,보통주,1977-12-22,2024-03-04,지주회사(최대주주등)의 완전자회사화 등,,,건설,5000.0,22053284,,
890,183410,골프존데카,KONEX,주권,보통주,2013-11-12,2024-02-22,타법인의 완전자회사로 편입,,,-,500.0,4111161,,
891,372290,하나머스트7호스팩,KOSDAQ,주권,보통주,2021-03-05,2024-02-19,피흡수합병(스팩소멸합병),,,금융,100.0,4304000,,
892,426550,IBKS제19호스팩,KOSDAQ,주권,보통주,2022-08-26,2024-02-15,피흡수합병(스팩소멸합병),,,금융,100.0,5080000,,
893,114120,크루셜텍,KOSDAQ,주권,보통주,2010-07-21,2024-02-15,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-02-02,2024-02-14,IT부품,1000.0,2296131,,
894,427950,하나금융23호스팩,KOSDAQ,주권,보통주,2022-09-15,2024-02-01,피흡수합병(스팩소멸합병),,,금융,100.0,4830000,,
895,068400,SK렌터카,KOSPI,주권,보통주,2012-07-27,2024-01-31,지주회사(최대주주등)의 완전자회사화 등,,,일반서비스,500.0,46323542,,
896,377400,하이제6호스팩,KOSDAQ,주권,보통주,2021-05-10,2024-01-25,피흡수합병(스팩소멸합병),,,금융,100.0,5407500,,
897,380320,삼성머스트스팩5호,KOSDAQ,주권,보통주,2021-06-17,2024-01-23,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-01-12,2024-01-22,금융,100.0,4810000,,
898,091990,셀트리온헬스케어,KOSDAQ,주권,보통주,2017-07-28,2024-01-12,피흡수합병,,,유통,1000.0,164464724,,
899,404950,DB금융스팩10호,KOSDAQ,주권,보통주,2022-01-20,2024-01-04,피흡수합병(스팩소멸합병),,,금융,100.0,5840000,,
900,73501BA2,GB중소성장기업A,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,6028090,086070,골든브릿지자산운용
901,73502BA2,GB중소성장기업C,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,550942,086070,골든브릿지자산운용
902,73503BA2,GB중소성장기업I,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,6000000,086070,골든브릿지자산운용
903,72501BA2,신한소재부품장비A1,KOSPI,수익증권,보통주,2020-04-29,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,13524136,047190,신한자산운용
904,72502BA2,신한소재부품장비C1,KOSPI,수익증권,보통주,2020-04-29,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,5592200,047190,신한자산운용
905,70101BA2,한투소재부품장비A,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,22440318,047240,한국투자신탁운용
906,70102BA2,한투소재부품장비C,KOSPI,수익증권,보통주,2020-04-27,2024-01-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,876917,047240,한국투자신탁운용
907,141020,디에스앤엘,KOSDAQ,주권,보통주,2013-01-29,2024-01-03,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2023-12-20,2024-01-02,유통,500.0,11700533,,
908,380440,엔에이치스팩19호,KOSPI,주권,보통주,2021-05-21,2024-01-02,SPAC 상장예비심사청구서 미제출 등,2023-12-19,2023-12-28,기타금융,500.0,10258000,,
909,0101701G,대한광통신 26R,KOSDAQ,신주인수권증서,보통주,2026-02-04,2026-02-11,,,,,0.0,23465365,,
910,3001201G,라온피플 19R,KOSDAQ,신주인수권증서,보통주,2026-01-28,2026-02-04,,,,,0.0,14493812,,
911,0828001G,비보존제약 47R,KOSDAQ,신주인수권증서,보통주,2026-02-03,2026-02-10,,,,,0.0,10603351,,
912,3686001G,아이씨에이치 5R,KOSDAQ,신주인수권증서,보통주,2026-01-15,2026-01-22,,,,,0.0,7996154,,
913,0959101G,에스에너지 14R,KOSDAQ,신주인수권증서,보통주,2026-02-11,2026-02-23,,,,,0.0,13992832,,
914,0799501G,인베니아 10R,KOSDAQ,신주인수권증서,보통주,2026-01-19,2026-01-26,,,,,0.0,7997179,,
915,0106401G,진양폴리 12R,KOSPI,신주인수권증서,보통주,2026-02-02,2026-02-09,,,,,0.0,6698548,,
916,1002501G,진양홀딩스 5R,KOSPI,신주인수권증서,보통주,2026-02-09,2026-02-19,,,,,0.0,8001562,,
917,1218501G,코이즈 16R,KOSDAQ,신주인수권증서,보통주,2026-01-09,2026-01-16,,,,,0.0,2991704,,
918,0918101G,티웨이항공 28R,KOSPI,신주인수권증서,보통주,2026-02-20,2026-02-27,,,,,0.0,61558049,,
919,0629701G,한국첨단소재 12R,KOSDAQ,신주인수권증서,보통주,2026-02-23,2026-03-03,,,,,0.0,14987141,,
920,0932401F,형지엘리트 14R,KOSPI,신주인수권증서,보통주,2026-01-07,2026-01-14,,,,,0.0,22992239,,
921,450940,유안타제14호스팩,KOSDAQ,주권,보통주,2023-07-27,2026-03-05,합병상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날(2026.1.20)부터 1개월 이내 동 사유 미해소,2026-02-23,2026-03-04,금융,100.0,4540000,,
922,455910,에스케이증권제9호스팩,KOSDAQ,주권,보통주,2023-07-21,2026-03-04,합병상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날(2026.1.14)부터 1개월 이내 동 사유 미해소,2026-02-20,2026-03-03,금융,100.0,5020000,,
923,73400006,코레이트하이일드공모주만기형2호 A,KOSPI,수익증권,보통주,2025-02-14,2026-02-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,26502566,044430,코레이트자산운용
924,73400007,코레이트하이일드공모주만기형2호 A-e,KOSPI,수익증권,보통주,2025-02-14,2026-02-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,5865734,044430,코레이트자산운용
925,341310,이앤에치,KONEX,주권,보통주,2019-12-27,2026-02-24,지정자문인 선임계약 해지 후 30일 이내 미체결('26.2.5限),2026-02-10,2026-02-23,-,100.0,17293400,,
926,052670,제일바이오,KOSDAQ,주권,보통주,2002-01-24,2026-02-23,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2026-02-09,2026-02-20,제약,,19419,,
927,70100022,한투미국경제주도1(A),KOSPI,수익증권,보통주,2025-04-18,2026-02-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,21941377,047240,한국투자신탁운용
928,70100023,한투미국경제주도1(A-e),KOSPI,수익증권,보통주,2025-04-18,2026-02-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,13437576,047240,한국투자신탁운용
929,70100024,한투미국경제주도2(A),KOSPI,수익증권,보통주,2025-04-18,2026-02-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,8921895,047240,한국투자신탁운용
930,70100025,한투미국경제주도2(A-e),KOSPI,수익증권,보통주,2025-04-18,2026-02-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,26508581,047240,한국투자신탁운용
931,019440,세아특수강,KOSPI,주권,보통주,2011-06-01,2026-02-12,지주회사(최대주주등)의 완전자회사화 등,,,금속,5000.0,8570000,,
932,456490,교보14호스팩,KOSDAQ,주권,보통주,2023-07-06,2026-02-10,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,2026-01-30,2026-02-09,금융,100.0,4200000,,
933,77200005,한국밸류AI혁신소부장1호(A),KOSPI,수익증권,보통주,2024-06-21,2026-02-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,11454937,,한국투자밸류자산운용
934,77200006,한국밸류AI혁신소부장1호(A-e),KOSPI,수익증권,보통주,2024-06-21,2026-02-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,12492822,,한국투자밸류자산운용
935,77200007,한국밸류AI혁신소부장1호(C-F),KOSPI,수익증권,보통주,2024-06-21,2026-02-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,,한국투자밸류자산운용
936,77200008,한국밸류AI혁신소부장2호(A),KOSPI,수익증권,보통주,2024-06-21,2026-02-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,11515156,,한국투자밸류자산운용
937,77200009,한국밸류AI혁신소부장2호(A-e),KOSPI,수익증권,보통주,2024-06-21,2026-02-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,12453976,,한국투자밸류자산운용
938,77200010,한국밸류AI혁신소부장2호(C-F),KOSPI,수익증권,보통주,2024-06-21,2026-02-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,,한국투자밸류자산운용
939,288490,나라소프트,KONEX,주권,보통주,2018-11-23,2026-02-09,지정자문인 선임계약 해지 후 30일 이내 미체결,2026-01-29,2026-02-06,-,100.0,17471577,,
940,454640,하나29호스팩,KOSDAQ,주권,보통주,2023-06-28,2026-02-04,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,2026-01-26,2026-02-03,금융,100.0,5401000,,
941,450050,하이제8호스팩,KOSDAQ,주권,보통주,2023-06-22,2026-01-29,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,2026-01-20,2026-01-28,금융,100.0,5014000,,
942,455250,KB제25호스팩,KOSDAQ,주권,보통주,2023-06-23,2026-01-28,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2026-01-19,2026-01-27,금융,100.0,4305000,,
943,446150,유안타제12호스팩,KOSDAQ,주권,보통주,2023-03-17,2026-01-28,합병상장예비심사청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2026-01-19,2026-01-27,금융,100.0,4770000,,
944,001140,국보,KOSPI,주권,보통주,1989-12-02,2026-01-27,감사의견 의견거절 2년 계속,2026-01-16,2026-01-26,운송·창고,500.0,15856388,,
945,495900,에이엠시지,KONEX,주권,보통주,2024-12-13,2026-01-27,상장폐지 신청,2026-01-16,2026-01-26,-,500.0,4915384,,
946,208340,파멥신,KOSDAQ,주권,보통주,2018-11-21,2026-01-27,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2026-01-16,2026-01-26,제약,500.0,80201108,,
947,042670,HD현대인프라코어,KOSPI,주권,보통주,2001-02-02,2026-01-26,해산 사유 발생,,,기계·장비,1000.0,188851238,,
948,010600,웰바이오텍,KOSPI,주권,보통주,1997-07-18,2026-01-26,감사의견 의견거절 2년 계속,2026-01-15,2026-01-23,유통,500.0,90923407,,
949,150840,인트로메딕,KOSDAQ,주권,보통주,2013-12-19,2026-01-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2026-01-15,2026-01-23,의료·정밀기기,100.0,42997901,,
950,057880,푸른소나무,KOSDAQ,주권,보통주,2003-12-29,2026-01-22,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),2026-01-13,2026-01-21,기타,500.0,24580368,,
951,71201B97,키움히어로즈미국물류부동산1호,KOSPI,수익증권,보통주,2019-07-24,2026-01-19,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,76059438,047230,키움투자자산운용
952,343090,HLB사이언스,KONEX,주권,보통주,2020-04-24,2026-01-16,피흡수합병,,,-,500.0,18959752,,
953,003560,IHQ,KOSPI,주권,보통주,1973-12-18,2026-01-15,감사의견 의견거절 2년 계속,2026-01-06,2026-01-14,오락·문화,500.0,7083730,,
954,033180,KH 필룩스,KOSPI,주권,보통주,2001-12-26,2026-01-15,감사의견 의견거절 2년 계속,2026-01-06,2026-01-14,전기·전자,100.0,26020020,,
955,226360,KH 건설,KOSDAQ,주권,보통주,2015-10-22,2026-01-14,감사의견 거절(감사범위 제한),2026-01-05,2026-01-13,건설,100.0,26464732,,
956,111870,KH 미래물산,KOSDAQ,주권,보통주,2010-11-05,2026-01-14,감사의견 거절(감사범위 제한),2026-01-05,2026-01-13,전기·전자,500.0,7042251,,
957,478780,대신밸런스제18호스팩,KOSDAQ,주권,보통주,2024-08-22,2026-01-14,피흡수합병(스팩소멸합병),,,금융,100.0,7910000,,
958,448830,미래에셋비전스팩3호,KOSDAQ,주권,보통주,2023-04-07,2026-01-14,피흡수합병(스팩소멸합병),,,금융,100.0,4920000,,
959,174880,장원테크,KOSDAQ,주권,보통주,2016-07-15,2026-01-14,감사의견 한정(감사범위 제한),2026-01-05,2026-01-13,전기·전자,500.0,4381265,,
960,308700,테크엔,KONEX,주권,보통주,2018-12-21,2026-01-14,지정자문인 선임계약 해지 후 30일 이내 미체결(2025.5.15限),2026-01-05,2026-01-13,-,100.0,7400000,,
961,450140,코오롱모빌리티그룹,KOSPI,주권,보통주,2023-01-31,2026-01-07,지주회사(최대주주등)의 완전자회사화 등,,,유통,500.0,62777250,,
962,45014K,코오롱모빌리티그룹우,KOSPI,주권,종류주권,2023-01-31,2026-01-07,지주회사(최대주주등)의 완전자회사화 등,,,유통,500.0,2456120,,
